id,name,change_name_to,address,phone,homepage_url,price_text,price_min,price_max,price_type,difficulty,avg_score,source_url,confidence,needs_check,note
gc-d0e3ce523b5f,레인보우힐스,,음성군 생극면 차생로 168,043-879-7950,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%A0%88%EC%9D%B8%EB%B3%B4%EC%9A%B0%ED%9E%90%EC%8A%A4,high,y,
gc-c5f55ef01f20,로얄포레cc,,충주시 신니면 화치3길 35,043-853-8000,,"네이버 예약: 99,000원; 109,000원; 129,000원; 139,000원",99000,139000,reservation_price,9.5,95,https://search.naver.com/search.naver?where=nexearch&query=%EB%A1%9C%EC%96%84%ED%8F%AC%EB%A0%88cc,high,y,
gc-ab79864b5bdf,모나크cc,,음성군 금왕읍 대금로 1851번길 3-14,043-927-1400,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%AA%A8%EB%82%98%ED%81%ACcc,medium,y,
gc-5384133fb9bc,가야컨트리클럽 (회원제),,김해시 인제로 495,055-337-0091,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B0%80%EC%95%BC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD%20(%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,y,
gc-9bd0f98bfdee,가야컨트리클럽 (대중제),,김해시 인제로 495,055-337-0091,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B0%80%EC%95%BC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD%20(%EB%8C%80%EC%A4%91%EC%A0%9C),high,y,
gc-49a45667bbb1,힐마루컨트리클럽 (회원제),힐마루CC(회원제),창녕군 장마면 영산계성로 469-195,055-520-8000,http://www.hillmaru.com/,,,,unknown,8,93.6,https://search.naver.com/search.naver?where=nexearch&query=%ED%9E%90%EB%A7%88%EB%A3%A8%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD%20(%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,y,
gc-1636db0b5c9f,오션힐스포항C.C (회원제),,경상북도 포항시 북구 송라면 대전길 7,054-262-9988,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%EC%85%98%ED%9E%90%EC%8A%A4%ED%8F%AC%ED%95%ADC.C%20(%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,y,
gc-28ff72e3fac8,서라벌G.C,,경상북도 경주시 외동읍 내외로 577-189,054-773-7000,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EB%9D%BC%EB%B2%8CG.C%20%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%98%88%EC%95%BD,high,y,
gc-783a937fe067,엠스클럽의성,,경상북도 의성군 봉양면 농공마전길 125-78,054-830-3300,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%A0%EC%8A%A4%ED%81%B4%EB%9F%BD%EC%9D%98%EC%84%B1,medium,y,
gc-044a801a85d5,골드레이크CC (대중제),,전남 나주시 남평읍 나주호로 442-129,02-563-0055,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%EB%93%9C%EB%A0%88%EC%9D%B4%ED%81%ACCC%20(%EB%8C%80%EC%A4%91%EC%A0%9C),high,y,
gc-990342c1d90c,골드레이크CC (회원제),,전남 나주시 남평읍 나주호로 442-129,061-339-3000,,,,,unknown,,90,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%EB%93%9C%EB%A0%88%EC%9D%B4%ED%81%ACCC%20(%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,y,
gc-660ffc0f1f8d,해피니스CC (회원제),,전남 나주시 다도면 다도로 171-60,061-330-5000,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%B4%ED%94%BC%EB%8B%88%EC%8A%A4CC%20(%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,y,
gc-7c780d37c946,태인CC,,전북특별자치도 정읍시 태인면 상증길 28,063-532-7200,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%83%9C%EC%9D%B8CC%20%EA%B7%B8%EB%A6%B0%ED%94%BC,medium,y,
gc-48b0d3b9c2cb,엘리시안제주 (대중제),,제주특별자치도 제주시 평화로 1738-116,064-798-7000,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%98%EB%A6%AC%EC%8B%9C%EC%95%88%EC%A0%9C%EC%A3%BC%20(%EB%8C%80%EC%A4%91%EC%A0%9C),medium,y,
gc-81f3ec25ee6f,에버리스CC (회원제),,제주특별자치도 제주시 평화로 1693-75,064-795-5000,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EB%B2%84%EB%A6%AC%EC%8A%A4CC%20(%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,y,
gc-404df8588434,아난티클럽제주 (회원제),,제주특별자치도 제주시 선유로 445-55,064-786-3800,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%82%9C%ED%8B%B0%ED%81%B4%EB%9F%BD%EC%A0%9C%EC%A3%BC%20(%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,y,
gc-0654fd7fa764,캐슬렉스제주 (회원제),캐슬렉스제주(회원제),제주특별자치도 서귀포시 안덕면 평화로 1241,064-793-6630,https://www.castlexjj.com/,,200000,270000,unknown,7.2,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%BA%90%EC%8A%AC%EB%A0%89%EC%8A%A4%EC%A0%9C%EC%A3%BC%20(%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,y,
gc-e51deb9a5cbf,해비치CC (회원제),해비치CC(회원제),제주특별자치도 서귀포시 남원읍 원님로 399번길 319,064-766-6200,https://www.haevichi.com/ccjeju/ko/,,110000,212000,unknown,7.1,93,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%B4%EB%B9%84%EC%B9%98CC%20(%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,y,
gc-834f306ba4e2,롯데스카이힐제주 (회원제),,제주특별자치도 서귀포시 상예로 530,064-731-2000,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%A1%AF%EB%8D%B0%EC%8A%A4%EC%B9%B4%EC%9D%B4%ED%9E%90%EC%A0%9C%EC%A3%BC%20(%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,y,
gc-85e4c645a34a,사이프러스골프 (회원제),,제주특별자치도 서귀포시 번영로 2300,064-787-8888,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%82%AC%EC%9D%B4%ED%94%84%EB%9F%AC%EC%8A%A4%EA%B3%A8%ED%94%84%20(%ED%9A%8C%EC%9B%90%EC%A0%9C),high,y,
gc-4365b50502ef,사이프러스골프 (대중제),,제주특별자치도 서귀포시 번영로 2300,064-787-8888,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%82%AC%EC%9D%B4%ED%94%84%EB%9F%AC%EC%8A%A4%EA%B3%A8%ED%94%84%20(%EB%8C%80%EC%A4%91%EC%A0%9C),medium,y,
gc-029535a99281,나인브릿지 (회원제),,제주특별자치도 서귀포시 안덕면 광평로 34-156,031-887-9999,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%82%98%EC%9D%B8%EB%B8%8C%EB%A6%BF%EC%A7%80%20(%ED%9A%8C%EC%9B%90%EC%A0%9C),high,y,
gc-41a0194846f8,SK핀크스 (회원제),,제주특별자치도 서귀포시 안덕면 산록남로 863,064-792-5200,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=SK%ED%95%80%ED%81%AC%EC%8A%A4%20(%ED%9A%8C%EC%9B%90%EC%A0%9C),high,y,
gc-b825d1073c5d,SK핀크스 (대중제),,제주특별자치도 서귀포시 안덕면 산록남로 863,064-792-5200,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=SK%ED%95%80%ED%81%AC%EC%8A%A4,medium,y,
gc-18f9f355721d,라데나골프클럽,,춘천시 신동면 칠전동길 72,033-260-1114,https://www.ladena.co.kr,"네이버 예약: 250,000원; 270,000원",250000,270000,reservation_price,6.4,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%9D%BC%EB%8D%B0%EB%82%98%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-669d8ad13333,엘리시안 강촌컨트리클럽,,춘천시 남산면 북한강변길 688,033-260-2122,https://www.elysian.co.kr/about-gangchon/golf,,,,unknown,4.2,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%98%EB%A6%AC%EC%8B%9C%EC%95%88%20%EA%B0%95%EC%B4%8C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-5acca8d60a68,제이드팰리스 골프클럽,,춘천시 남산면 경춘로 212-30,033-260-8000,http://www.jadepalacegc.com,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%A0%9C%EC%9D%B4%EB%93%9C%ED%8C%B0%EB%A6%AC%EC%8A%A4%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-fa1419df8b1e,남춘천컨트리클럽,,춘천시 신동면 오봉길 156,033-269-3000,http://www.namchuncheon.co.kr/,,,,unknown,9.3,94,https://search.naver.com/search.naver?where=nexearch&query=%EB%82%A8%EC%B6%98%EC%B2%9C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-3526f59318a4,휘슬링락컨트리클럽,,춘천시 남산면 동촌로 501,033-269-2101,http://www.whistlingrockcc.com/,,,,unknown,4.4,91,https://search.naver.com/search.naver?where=nexearch&query=%ED%9C%98%EC%8A%AC%EB%A7%81%EB%9D%BD%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-3ae54b5361c3,오너스골프클럽,,춘천시 남산면 동촌로 667,033-260-1900,http://www.ownersgc.co.kr/,"네이버 예약: 150,000원; 160,000원; 210,000원; 220,000원; 250,000원",150000,250000,reservation_price,8.7,94,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%EB%84%88%EC%8A%A4%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-9e436bbbf364,파가니카컨트리클럽,,춘천시 남면 소주고개로 145-10,033-261-6556,https://www.onetheclub.com/paganica/main,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EA%B0%80%EB%8B%88%EC%B9%B4%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,medium,y,
gc-6b8298356e4e,로드힐스골프클럽,,춘천시 동산면 종자리로 148-16,033-269-8888,https://lordhills.co.kr,,,,unknown,7.8,93,https://search.naver.com/search.naver?where=nexearch&query=%EB%A1%9C%EB%93%9C%ED%9E%90%EC%8A%A4%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-a78a36b9d428,라비에벨컨트리클럽,,춘천시 동산면 종자리로 436,033-245-7000,https://lavieestbellegolfnresort.com/default.asp,,,,unknown,,18,https://search.naver.com/search.naver?where=nexearch&query=%EB%9D%BC%EB%B9%84%EC%97%90%EB%B2%A8%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-d7a401a860d3,베어크리크 춘천,,춘천시 신동면 김유정로 730,1899-0115,https://www.bearcreek.co.kr/,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B2%A0%EC%96%B4%ED%81%AC%EB%A6%AC%ED%81%AC%20%EC%B6%98%EC%B2%9C,high,y,
gc-920a66bac706,센추리21컨트리클럽,,원주시 문막읍 궁말길 193,033-733-1000,http://www.century21cc.co.kr/,,,,unknown,2.4,90,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%BC%EC%B6%94%EB%A6%AC21%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-52110494ceac,파크밸리골프클럽,,원주시 소초면 바우실길 281,033-744-4000,http://www.parkvalley.co.kr/,"네이버 예약: 129,000원; 139,000원; 149,000원",129000,149000,reservation_price,5.6,92,https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%ED%81%AC%EB%B0%B8%EB%A6%AC%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-cbe46e8a03a2,인터불고원주골프클럽,,원주시 동부순환로 200(반곡동),033-769-8280,https://ibgolfclub.com/view/index.do,"네이버 예약: 119,000원",119000,119000,reservation_price,5.6,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B8%ED%84%B0%EB%B6%88%EA%B3%A0%EC%9B%90%EC%A3%BC%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-aca146079a3b,오로라 골프 앤 리조트,,원주시 신림면 구학산로 1520,033-810-8800,https://www.auroragolfnresort.co.kr,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%EB%A1%9C%EB%9D%BC%20%EA%B3%A8%ED%94%84%20%EC%95%A4%20%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,y,
gc-076abf5ece38,샌드파인골프클럽,,강릉시 저동등길 53(저동),1644-3001,https://www.lakaisandpine.co.kr/golf,,,,unknown,6.8,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%83%8C%EB%93%9C%ED%8C%8C%EC%9D%B8%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-5b16502994d3,O2리조트 골프장,,태백시 서학로 861,033-580-7700,https://band.us/@ryangolf,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=O2%EB%A6%AC%EC%A1%B0%ED%8A%B8%20%EA%B3%A8%ED%94%84%EC%9E%A5,medium,y,
gc-716535d8799a,설악프라자컨트리클럽,,속초시 미시령로2983번길 56-20,033-630-5511,https://www.plazacc.co.kr/,"네이버 예약: 168,000원",168000,168000,reservation_price,8.4,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%A4%EC%95%85%ED%94%84%EB%9D%BC%EC%9E%90%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-d4f47a219511,영랑호컨트리클럽,,속초시 영랑호반길 170,033-633-0003,https://www.yrhresort.com,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%81%EB%9E%91%ED%98%B8%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-5d96ff075544,파인밸리컨트리클럽,,삼척시 근덕면 미근로 1629,033-573-0874,http://www.tyleisure.co.kr/mobile_pinevalley.asp,"네이버 예약: 145,000원",145000,145000,reservation_price,9.7,95,https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%9D%B8%EB%B0%B8%EB%A6%AC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-788ff880fb4f,블랙밸리컨트리클럽,,삼척시 도계읍 도상로 307-84,033-540-5300,http://www.blackcc.co.kr/,"네이버 예약: 90,000원; 130,000원",90000,130000,reservation_price,8.9,94,https://search.naver.com/search.naver?where=nexearch&query=%EB%B8%94%EB%9E%99%EB%B0%B8%EB%A6%AC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-3447dbe87ddc,비콘힐스골프클럽,,홍천군 홍천읍 높은터로 533,033-439-5114,http://www.beaconhills.co.kr/,"네이버 예약: 135,000원; 145,000원; 155,000원",135000,155000,reservation_price,7.8,93,https://search.naver.com/search.naver?where=nexearch&query=%EB%B9%84%EC%BD%98%ED%9E%90%EC%8A%A4%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-d7beeda963dd,힐드로사이컨트리클럽,,홍천군 남면 한서로 2840,033-439-3300,https://www.hilldeloci.co.kr,"네이버 예약: 220,000원; 240,000원",220000,240000,reservation_price,9.5,95,https://search.naver.com/search.naver?where=nexearch&query=%ED%9E%90%EB%93%9C%EB%A1%9C%EC%82%AC%EC%9D%B4%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-8322ca96ec3b,세이지우드CC홍천,,홍천군 두촌면 광석로 898-160,033-439-1000,https://www.sagewood.co.kr/hongcheon/main,,,,unknown,8.3,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%B8%EC%9D%B4%EC%A7%80%EC%9A%B0%EB%93%9CCC%ED%99%8D%EC%B2%9C,high,y,
gc-690b34d2b582,샤인데일골프&리조트,,홍천군 서면 한서로 247-156,033-430-1000,http://www.shinedale.com/,"네이버 예약: 160,000원; 210,000원",160000,210000,reservation_price,8.7,94,https://search.naver.com/search.naver?where=nexearch&query=%EC%83%A4%EC%9D%B8%EB%8D%B0%EC%9D%BC%EA%B3%A8%ED%94%84%26%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,y,
gc-568fcaa60a5e,카스카디아 골프클럽,,홍천군 북방면 팔봉산로 1759,033-430-0000,http://www.cascadia.kr,"네이버 예약: 280,000원; 290,000원",280000,290000,reservation_price,5.8,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%B9%B4%EC%8A%A4%EC%B9%B4%EB%94%94%EC%95%84%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-bbf51fd6cc91,웰리힐리컨트리클럽,,횡성군 둔내면 고원로 451,1544-8833,http://www.wellihillipark.com/wellihillicc/,"네이버 예약: 200,000원",200000,200000,reservation_price,9,94,https://search.naver.com/search.naver?where=nexearch&query=%EC%9B%B0%EB%A6%AC%ED%9E%90%EB%A6%AC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-e494f9e1ff69,동원썬밸리컨트리클럽,,횡성군 서원면 서원서로339번길 90,033-344-5308,https://www.sunvalley.co.kr/dongwon/golf/intro,,,,unknown,5.3,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%8F%99%EC%9B%90%EC%8D%AC%EB%B0%B8%EB%A6%AC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-17aba5f4eb83,알프스대영컨트리클럽,,횡성군 우천면 한우로 1295,033-340-8032,http://www.alpsdy.com/,,,,unknown,6.3,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%8C%ED%94%84%EC%8A%A4%EB%8C%80%EC%98%81%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-43114c6913bc,벨라스톤컨트리클럽,,횡성군 서원면 옥계9길 124,033-340-9000,http://www.bellastonecc.com/,"네이버 예약: 149,000원; 169,000원; 174,000원; 179,000원; 189,000원",149000,189000,reservation_price,7,93,https://search.naver.com/search.naver?where=nexearch&query=%EB%B2%A8%EB%9D%BC%EC%8A%A4%ED%86%A4%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-535182f1f0fa,올데이 옥스필드,,횡성군 서원면 경강로 유현6길 28,033-340-7700,http://oxfield.co.kr/,"네이버 예약: 89,000원; 109,000원; 169,000원",89000,169000,reservation_price,8.2,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%AC%EB%8D%B0%EC%9D%B4%20%EC%98%A5%EC%8A%A4%ED%95%84%EB%93%9C,high,y,
gc-908385d35939,동강시스타 골프장,,영월군 영월읍 사지막길 160,033-905-2030,http://www.cistar.co.kr/,"네이버 예약: 80,000원; 150,000원; 160,000원",80000,160000,reservation_price,8.6,94,https://search.naver.com/search.naver?where=nexearch&query=%EB%8F%99%EA%B0%95%EC%8B%9C%EC%8A%A4%ED%83%80%20%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,
gc-98e23645d4c7,휘닉스 컨트리클럽,,강원특별자치도 평창군 봉평면 면온리 1018-2,1577-0755,https://phoenixhnr.co.kr/static/pyeongchang/golf/phoenix-intro,"네이버 예약: 190,000원; 240,000원",190000,240000,reservation_price,5.3,92,https://search.naver.com/search.naver?where=nexearch&query=%ED%9C%98%EB%8B%89%EC%8A%A4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-716264430902,태기산 나인CC,,강원특별자치도 평창군 봉평면 태기로 174,1577-0755,https://phoenixhnr.co.kr/static/pyeongchang/golf/taegisan-intro,,,,unknown,5.4,92,https://search.naver.com/search.naver?where=nexearch&query=%ED%83%9C%EA%B8%B0%EC%82%B0%20%EB%82%98%EC%9D%B8CC,high,y,
gc-2b5762bfc60c,알펜시아컨트리클럽,,평창군 대관령면 솔봉로 325,033-339-3300,https://www.alpensia.com,,,,unknown,8.3,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%8C%ED%8E%9C%EC%8B%9C%EC%95%84%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-88fd5807de80,알펜시아 700골프클럽,,평창군 대관령면 솔봉로 325,033-339-3300,https://www.alpensia.com,,,,unknown,7.2,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%8C%ED%8E%9C%EC%8B%9C%EC%95%84%20700%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-658a43bb77b8,하이원컨트리클럽,,정선군 고한읍 고한7길 399,1588-7789,http://high1.com/golf/index.do,"네이버 예약: 133,000원; 170,000원",133000,170000,reservation_price,9.8,96,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%98%EC%9D%B4%EC%9B%90%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-57059262e040,한탄강컨트리클럽,,철원군 갈말읍 순담길 59,033-452-5700,http://www.hantancc.co.kr/,,,,unknown,8.6,94,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%9C%ED%83%84%EA%B0%95%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-af74a0cb154f,설악썬밸리컨트리클럽,,고성군 죽왕면 순포로 188,033-638-5362,https://www.sunvalley.co.kr/seorak/golf/intro,,,,unknown,2.9,90,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%A4%EC%95%85%EC%8D%AC%EB%B0%B8%EB%A6%AC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-da4ac7ff9f91,소노펠리체 컨트리클럽 델피노,,고성군 토성면 미시령옛길 1153,033-1644-0063,http://www.sonofelicecc.com/dp,"네이버 예약: 168,000원; 182,000원; 189,000원",168000,189000,reservation_price,7.7,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%86%8C%EB%85%B8%ED%8E%A0%EB%A6%AC%EC%B2%B4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD%20%EB%8D%B8%ED%94%BC%EB%85%B8,high,y,
gc-4454a258c3a6,파인리즈컨트리클럽,,고성군 토성면 잼버리동로 267,1577-6399,http://www.pineridge.co.kr,"네이버 예약: 220,000원",220000,220000,reservation_price,8.8,94,https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%9D%B8%EB%A6%AC%EC%A6%88%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-318abdb864d5,설해원,,양양군 손양면 공항로 230,033-670-7700,https://www.seolhaeone.com/,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%A4%ED%95%B4%EC%9B%90,high,y,
gc-9a7ff16abcee,한원컨트리클럽,,경기도 용인시 처인구 남사읍 전나무골길2번길 94,031-379-8111,https://www.hanwoncc.co.kr/,"네이버 예약: 220,000원",220000,220000,reservation_price,3.1,90,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%9C%EC%9B%90%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-897c73dbf41b,양지파인골프클럽,,경기도 용인시 처인구 양지면 남평로 112,031-329-9500,https://www.pineresort.com/Golf/CourseInfo.aspx,"네이버 예약: 185,000원; 194,000원; 205,000원",185000,205000,reservation_price,6.1,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%96%91%EC%A7%80%ED%8C%8C%EC%9D%B8%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-38b838344176,수원컨트리클럽,,경기도 용인시 기흥구 중부대로 495,031-281-6613,http://www.suwoncc.co.kr,,,,unknown,4.2,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%88%98%EC%9B%90%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-c2ad879f8193,한성컨트리클럽,,경기도 용인시 기흥구 구교동로 151,031-284-3831,http://www.hansung-cc.co.kr/,,,,unknown,2.1,89,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%9C%EC%84%B1%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-254a1c054bbe,골드컨트리클럽,,경기도 용인시 기흥구 기흥단지로 398,031-286-8111,http://www.gakorea.com/,"네이버 예약: 200,000원; 220,000원; 290,000원",200000,290000,reservation_price,4.1,91,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%EB%93%9C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-1475a1d902d7,남부컨트리클럽,,경기도 용인시 기흥구 사은로 163,031-280-4100,http://www.namboocc.co.kr/,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%82%A8%EB%B6%80%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-a53c3fecd592,신원CC,,경기도 용인시 이동읍 이원로 225,031-333-1800,http://www.swcc.co.kr/,,,,unknown,3.4,90,https://search.naver.com/search.naver?where=nexearch&query=%EC%8B%A0%EC%9B%90CC,high,y,
gc-120c785ee7a3,은화삼컨트리클럽,,경기도 용인시 처인구 백옥대로 860-38,031-335-8255,http://www.ehscc.co.kr/,,,,unknown,5.7,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%80%ED%99%94%EC%82%BC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-25de9ff08a30,아시아나컨트리클럽,,경기도 용인시 처인구 양지면 양대로 290,031-334-8800,http://www.asianacc.co.kr/,,,,unknown,1.8,89,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EC%8B%9C%EC%95%84%EB%82%98%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-0086afc84101,코리아컨트리클럽,,경기도 용인시 처인구 이동읍 기흥단지로 579,031-334-7111,http://www.gakorea.com/,"네이버 예약: 260,000원; 300,000원",260000,300000,reservation_price,4.9,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%BD%94%EB%A6%AC%EC%95%84%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-20c1df4aa8fb,지산컨트리클럽,,경기도 용인시 처인구 원삼면 죽양대로 2000번길 60,031-330-1400,http://www.jisangolf.com/,,,,unknown,2.2,89,https://search.naver.com/search.naver?where=nexearch&query=%EC%A7%80%EC%82%B0%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
