id,name,address,candidate_title,candidate_address,candidate_phone,candidate_homepage_url,candidate_price_text,candidate_price_min,candidate_price_max,candidate_price_type,candidate_difficulty,candidate_difficulty_text,candidate_avg_score,candidate_reservation_prices_text,source_url,confidence,approve_phone,approve_homepage,approve_price,approve_difficulty,approve_avg_score,review_phone,review_homepage_url,review_price_min,review_price_max,review_price_type,review_difficulty,review_avg_score,review_note,review_status,phone_status,homepage_status,price_status,difficulty_status,avg_score_status,reviewed_at,reviewer_note
gc-b55900a1fcf9,솔모로골프장,경기도 여주시 가남읍 솔모로그린길 171,솔모로CC,경기 여주시 가남읍 솔모로그린길 171,031-884-7000,http://www.solmoro.com/,,,,unknown,5.3,5.3/10,92,,https://search.naver.com/search.naver?where=nexearch&query=%EC%86%94%EB%AA%A8%EB%A1%9C%EA%B3%A8%ED%94%84%EC%9E%A5,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-df2b984b36c9,솔트베이 골프클럽,경기도 시흥시 마유로 987 (장곡동),솔트베이 골프클럽,경기 시흥시 마유로 987,031-400-0000,https://www.saltbay.co.kr,,,,unknown,6.9,6.9/10,92,,https://search.naver.com/search.naver?where=nexearch&query=%EC%86%94%ED%8A%B8%EB%B2%A0%EC%9D%B4%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-9bb0cbe01084,송추 컨트리클럽,경기도 양주시 광적면 쇠장이길 435,송추CC,경기 양주시 광적면 쇠장이길 435,031-871-9410,http://www.songchoo.co.kr/,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%86%A1%EC%B6%94%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-38b838344176,수원컨트리클럽,경기도 용인시 기흥구 중부대로 495,수원cc,경기 용인시 기흥구 중부대로 495 수원컨트리클럽,031-281-6613,http://www.suwoncc.co.kr,,,,unknown,4.2,4.2/10,91,,https://search.naver.com/search.naver?where=nexearch&query=%EC%88%98%EC%9B%90%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-d0e431ff250c,스마트KU 골프 파빌리온,경기도 파주시 법원읍 보광로 1616,스마트 KU골프 파빌리온,경기 파주시 법원읍 보광로 1616,031-930-1600,http://kugolf.co.kr/,,,,unknown,7.3,7.3/10,93,,https://search.naver.com/search.naver?where=nexearch&query=%EC%8A%A4%EB%A7%88%ED%8A%B8KU%20%EA%B3%A8%ED%94%84%20%ED%8C%8C%EB%B9%8C%EB%A6%AC%EC%98%A8,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-6259847b3bba,스카이밸리골프장(비회원),경기도 여주시 북내면 운촌길 254,스카이밸리골프장(비회원),"스카이밸리CC, 이런 골프장입니다 — 소개·위치·접근성 스카이밸리CC(스카이밸리컨트리클럽)는 경기도 여주시 북내면 운촌길 254(운촌리 산68번지)에 위치한 회원제 18홀(스카이·밸리 코스) + 대중제 18홀(레이크",,,,,,unknown,,,93,,https://search.naver.com/search.naver?where=nexearch&query=%EC%8A%A4%EC%B9%B4%EC%9D%B4%EB%B0%B8%EB%A6%AC%EA%B3%A8%ED%94%84%EC%9E%A5(%EB%B9%84%ED%9A%8C%EC%9B%90),high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-ddb3947686d1,스카이밸리골프장(회원),경기도 여주시 북내면 운촌길 254,스카이밸리골프장(회원),운촌길 254지번운촌리 산40,031-880-8800,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%8A%A4%EC%B9%B4%EC%9D%B4%EB%B0%B8%EB%A6%AC%EA%B3%A8%ED%94%84%EC%9E%A5(%ED%9A%8C%EC%9B%90),medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-d388a17be449,신라컨트리클럽,경기도 여주시 북내면 신라그린길 84,원더클럽 신라CC,경기 여주시 북내면 신라그린길 84,031-886-3030,https://www.onetheclub.com,"네이버 예약: 170,000원; 180,000원; 210,000원",170000,210000,reservation_price,7.9,7.9/10,93,"네이버 예약: 170,000원; 180,000원; 210,000원",https://search.naver.com/search.naver?where=nexearch&query=%EC%8B%A0%EB%9D%BC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-2c90528d411e,신안 퍼블릭 CC,경기도 안성시 고삼면 개울말길 149,신안퍼블릭CC(비회원),2024.11.30.신안 퍼블릭 CC 상세 정보입니다. 경기도 안성시 고삼면 가유리 787-15 위치입니다. 경기도 안성시 고삼면 개울말길 149,031-672-0071,https://open.kakao.com/o/srV0xGMb,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%8B%A0%EC%95%88%20%ED%8D%BC%EB%B8%94%EB%A6%AD%20CC%20%EB%84%A4%EC%9D%B4%EB%B2%84,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-2c8ffe1e182d,신안컨트리클럽,경기도 안성시 고삼면 개울말길 149,신안CC,경기 안성시 고삼면 개울말길 149,031-8046-0777,https://www.shinangolf.com/,,,,unknown,5.4,5.4/10,92,,https://search.naver.com/search.naver?where=nexearch&query=%EC%8B%A0%EC%95%88%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-a53c3fecd592,신원CC,경기도 용인시 이동읍 이원로 225,신원CC,경기 용인시 처인구 이동읍 이원로 225,031-333-1800,http://www.swcc.co.kr/,,,,unknown,3.4,3.4/10,90,,https://search.naver.com/search.naver?where=nexearch&query=%EC%8B%A0%EC%9B%90CC,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-c45d3f5d316d,써닝포인트 컨트리클럽,경기도 용인시 처인구 백암면 고안로 51번길 205,써닝포인트CC,경기 용인시 처인구 백암면 고안로51번길 205,031-329-0800,http://www.sunningpoint.com/,"네이버 예약: 195,000원; 225,000원; 265,000원; 275,000원",195000,275000,reservation_price,6.4,6.4/10,92,"네이버 예약: 195,000원; 225,000원; 265,000원; 275,000원",https://search.naver.com/search.naver?where=nexearch&query=%EC%8D%A8%EB%8B%9D%ED%8F%AC%EC%9D%B8%ED%8A%B8%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-d14f87b6bb30,썬힐G.C,경기도 가평군 조종면 운악청계로 809,썬힐 골프클럽,경기도 가평군 조종면 운악청계로 809,031-585-7900,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%8D%AC%ED%9E%90G.C,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-aa2c41b33610,아난티클럽서울,경기도 가평군 설악면 유명로 961-34,아난티클럽서울 클럽하우스,(우) 12472 경기도 가평 유명로 961-34 설악면,031-589-3032,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%82%9C%ED%8B%B0%ED%81%B4%EB%9F%BD%EC%84%9C%EC%9A%B8%20%EA%B0%80%ED%8F%89%EA%B5%B0,medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-c0e3c44b953c,아리지 골프장,경기도 여주시 가남읍 아리지그린길 68,아리지CC,경기 여주시 가남읍 아리지그린길 68,031-887-5678,http://www.ariji.co.kr/,"네이버 예약: 210,000원; 220,000원; 240,000원; 250,000원",210000,250000,reservation_price,4.3,4.3/10,91,"네이버 예약: 210,000원; 220,000원; 240,000원; 250,000원",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%A6%AC%EC%A7%80%20%EA%B3%A8%ED%94%84%EC%9E%A5,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-d5533edff8e8,아세코밸리골프클럽,경기도 시흥시 마전로 307 (거모동),아세코밸리골프클럽,경기 시흥시 마전로 307,031-488-8000,https://www.asecovalley.co.kr/,,,,unknown,4.5,4.5/10,91,,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EC%84%B8%EC%BD%94%EB%B0%B8%EB%A6%AC%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-25de9ff08a30,아시아나컨트리클럽,경기도 용인시 처인구 양지면 양대로 290,아시아나CC,경기 용인시 처인구 양지읍 양대로 290,031-334-8800,http://www.asianacc.co.kr/,,,,unknown,1.8,1.8/10,89,,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EC%8B%9C%EC%95%84%EB%82%98%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-8f72ace0d89a,안성베네스트골프클럽 일반대중홀,경기도 안성시 금광면 삼흥로 660,안성베네스트골프클럽 일반대중홀 | 전국 골프장 지도,2024.11.30.안성베네스트골프클럽 일반대중홀 상세 정보입니다. 경기도 안성시 금광면 삼흥리 산 1 위치입니다. 경기도 안성시 금광면 삼흥로 660,031-670-0703,https://www.benestgolf.com,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EC%84%B1%EB%B2%A0%EB%84%A4%EC%8A%A4%ED%8A%B8%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD%20%EC%9D%BC%EB%B0%98%EB%8C%80%EC%A4%91%ED%99%80,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-2e3210c9d979,안성베네스트G.C,경기도 안성시 금광면 삼흥로 660,안성베네스트G.C안성시,**경기도 안성시 위치 베네스트 골프클럽 정보** 1월 1일,031-670-0700,https://naver.me/Ge7dXvsh,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EC%84%B1%EB%B2%A0%EB%84%A4%EC%8A%A4%ED%8A%B8G.C%20%EC%95%88%EC%84%B1%EC%8B%9C,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-adc16ee54b54,안성컨트리클럽,경기도 안성시 죽산면 걸미로 487,안성컨트리클럽,(우) 456-891 경기도 안성 걸미로 487,031-674-9111,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EC%84%B1%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-9944c1872c71,안양컨트리클럽,경기도 군포시 군포로364(부곡동),안양컨트리클럽,경기 군포시 군포로 364,031-460-3301,https://www.benestgolf.com,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EC%96%91%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-88fd5807de80,알펜시아 700골프클럽,평창군 대관령면 솔봉로 325,알펜시아700골프클럽,강원 평창군 대관령면 스포츠파크길 234 알펜시아700 Golf Club,033-339-3300,https://www.alpensia.com,,,,unknown,7.2,7.2/10,93,,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%8C%ED%8E%9C%EC%8B%9C%EC%95%84%20700%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-2b5762bfc60c,알펜시아컨트리클럽,평창군 대관령면 솔봉로 325,알펜시아컨트리클럽,강원 평창군 대관령면 솔봉로 325 알펜시아컨트리클럽,033-339-3300,https://www.alpensia.com,,,,unknown,8.3,8.3/10,93,,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%8C%ED%8E%9C%EC%8B%9C%EC%95%84%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-17aba5f4eb83,알프스대영컨트리클럽,횡성군 우천면 한우로 1295,알프스대영컨트리클럽,강원 횡성군 우천면 한우로 1295,033-340-8032,http://www.alpsdy.com/,,,,unknown,6.3,6.3/10,92,,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%8C%ED%94%84%EC%8A%A4%EB%8C%80%EC%98%81%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-24a9087d99d6,양주 컨트리클럽,경기도 남양주시 화도읍 북한강로 1525-52,양주CC,경기 남양주시 화도읍 북한강로 1525-52,031-592-6060,http://www.yangjucc.co.kr/,"네이버 예약: 300,000원",300000,300000,reservation_price,5.1,5.1/10,92,"네이버 예약: 300,000원",https://search.naver.com/search.naver?where=nexearch&query=%EC%96%91%EC%A3%BC%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-897c73dbf41b,양지파인골프클럽,경기도 용인시 처인구 양지면 남평로 112,양지파인CC,경기 용인시 처인구 양지읍 남평로 112,031-329-9500,https://www.pineresort.com/Golf/CourseInfo.aspx,"네이버 예약: 185,000원; 194,000원; 205,000원",185000,205000,reservation_price,6.1,6.1/10,92,"네이버 예약: 185,000원; 194,000원; 205,000원",https://search.naver.com/search.naver?where=nexearch&query=%EC%96%91%EC%A7%80%ED%8C%8C%EC%9D%B8%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-5ca66aa29c0b,양평TPC GC,경기도 양평군 지평면 대평평장길 113-8,양평TPCGC,경기 양평군 지평면 대평리 산112,031-772-3000,http://www.tpcgolf.co.kr/,"네이버 예약: 160,000원; 170,000원; 240,000원",160000,240000,reservation_price,6.8,6.8/10,92,"네이버 예약: 160,000원; 170,000원; 240,000원",https://search.naver.com/search.naver?where=nexearch&query=%EC%96%91%ED%8F%89TPC%20GC,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-5495f8d48bf7,에덴블루 컨트리클럽,경기도 안성시 죽산면 녹배길 175,에덴블루CC,경기 안성시 죽산면 녹배길 175,031-678-7000,http://www.edenblue.co.kr/,"네이버 예약: 209,000원; 219,000원; 229,000원",209000,229000,reservation_price,9.4,9.4/10,95,"네이버 예약: 209,000원; 219,000원; 229,000원",https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EB%8D%B4%EB%B8%94%EB%A3%A8%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-82563fee9804,에이치원 클럽,경기도 이천시 호법면 장자터로 115,에이치원클럽,경기 이천시 호법면 장자터로 115 H1 CLUB,031-640-8114,http://www.h1club.co.kr,"네이버 예약: 280,000원; 290,000원; 310,000원",280000,310000,reservation_price,3.5,3.5/10,91,"네이버 예약: 280,000원; 290,000원; 310,000원",https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EC%9D%B4%EC%B9%98%EC%9B%90%20%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-c97aebfdffe3,에콜리안정선골프장,정선군 신동읍 새골길 112-49,에콜리안정선골프장,"강원특별자치도 정선군 신동읍 새골길 112-49에 위치한 에콜리안정선골프장의 상세 정보. 시설 면적, 운영 형태, 위치 정보를 확인하세요.",033-378-7514,https://www.youtube.com/channel/UCE0kz3LFeT1dq41XmWfIGmQ/join,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EC%BD%9C%EB%A6%AC%EC%95%88%EC%A0%95%EC%84%A0%EA%B3%A8%ED%94%84%EC%9E%A5,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-669d8ad13333,엘리시안 강촌컨트리클럽,춘천시 남산면 북한강변길 688,엘리시안강촌CC,강원 춘천시 남산면 북한강변길 688,033-260-2122,https://www.elysian.co.kr/about-gangchon/golf,,,,unknown,4.2,4.2/10,91,,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%98%EB%A6%AC%EC%8B%9C%EC%95%88%20%EA%B0%95%EC%B4%8C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-417ae947fa4c,여주썬밸리 컨트리클럽,경기도 여주시 강천면 강문로 872,여주썬밸리CC,경기 여주시 강천면 강문로 872,031-887-5300,https://www.sunvalley.co.kr/yeoju/golf/intro,,,,unknown,8.2,8.2/10,93,,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%AC%EC%A3%BC%EC%8D%AC%EB%B0%B8%EB%A6%AC%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-d4f47a219511,영랑호컨트리클럽,속초시 영랑호반길 170,영랑호CC,강원 속초시 영랑호반길 140,033-633-0003,https://www.yrhresort.com,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%81%EB%9E%91%ED%98%B8%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-3ae54b5361c3,오너스골프클럽,춘천시 남산면 동촌로 667,오너스클럽소개,강원 춘천시 남산면 동촌로 667,033-260-1900,http://www.ownersgc.co.kr/,"네이버 예약: 150,000원; 160,000원; 210,000원; 220,000원; 250,000원",150000,250000,reservation_price,8.7,8.7/10,94,"네이버 예약: 150,000원; 160,000원; 210,000원; 220,000원; 250,000원",https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%EB%84%88%EC%8A%A4%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-aca146079a3b,오로라 골프 앤 리조트,원주시 신림면 구학산로 1520,오로라골프앤리조트,강원 원주시 신림면 구학산로 1520,033-810-8800,https://www.auroragolfnresort.co.kr,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%EB%A1%9C%EB%9D%BC%20%EA%B3%A8%ED%94%84%20%EC%95%A4%20%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-9a7cb8103191,오크밸리회원제골프장,원주시 지정면 오크밸리1길 66,오크밸리회원제,#오크밸리CC⛳️#강원도 원주시 #36홀 #회원제골프장#HDC리조트#현대산업개발,,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%ED%81%AC%EB%B0%B8%EB%A6%AC%ED%9A%8C%EC%9B%90%EC%A0%9C,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-535182f1f0fa,올데이 옥스필드,횡성군 서원면 경강로 유현6길 28,옥스필드CC,강원 횡성군 서원면 경강로유현6길 28,033-340-7700,http://oxfield.co.kr/,"네이버 예약: 89,000원; 109,000원; 169,000원",89000,169000,reservation_price,8.2,8.2/10,93,"네이버 예약: 89,000원; 109,000원; 169,000원",https://search.naver.com/search.naver?where=nexearch&query=%EC%98%AC%EB%8D%B0%EC%9D%B4%20%EC%98%A5%EC%8A%A4%ED%95%84%EB%93%9C,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-18640b625b94,올림픽 골프장,경기도 고양시 덕양구 혜음로 301,올림픽CC,경기 고양시 덕양구 혜음로 301 올림픽CC,031-962-0101,http://www.olympicgolf.co.kr/,"네이버 예약: 160,000원",160000,160000,reservation_price,9.6,9.6/10,95,"네이버 예약: 160,000원",https://search.naver.com/search.naver?where=nexearch&query=%EC%98%AC%EB%A6%BC%ED%94%BD%20%EA%B3%A8%ED%94%84%EC%9E%A5,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-928514cac4c6,용인CC,경기도 용인시 처인구 백암면 황새울로 255,용인CC,경기 용인시 처인구 백암면 황새울로 255 용인C.C,031-332-3323,http://www.yongincc.com/,"네이버 예약: 175,000원; 185,000원; 195,000원",175000,195000,reservation_price,9.4,9.4/10,95,"네이버 예약: 175,000원; 185,000원; 195,000원",https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%A9%EC%9D%B8CC%20%EC%9A%A9%EC%9D%B8%EC%8B%9C,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-11423b427515,용평리조트골프클럽,평창군 대관령면 올림픽로 715,용평리조트G.C,"용평컨트리클럽 ; 규모 · 6,800 야드 ; 홀 · 18홀 ; 파(Par) · 72 ; 주소 · 강원특별자치도 평창군 대관령면 올림픽로 715 ; 예약번호 · 1522-3111",033-330-7611,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%A9%ED%8F%89%EB%A6%AC%EC%A1%B0%ED%8A%B8G.C,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-07cd3007c683,용평리조트대중골프장,평창군 대관령면 올림픽로 715,용평리조트대중골프장,리뷰 969강원 평창군 대관령면,02-3270-1245,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%A9%ED%8F%89%EB%A6%AC%EC%A1%B0%ED%8A%B8%EB%8C%80%EC%A4%91%EA%B3%A8%ED%94%84%EC%9E%A5,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-1e4b4a02117e,용평버치힐골프클럽,평창군 대관령면 올림픽로 715,용평버치힐골프클럽,"용평버치힐 콘도 정보 운 영 회 사 모나용평 주식회사 위치 강원특별자치도 평창군 대관령면 올림픽로 715 부대시설 버치힐 컨트리클럽(골프), 용평골프클럽(18H), 용평 나인 골프코스(9H), 워터파크, 스키장, 발",033-330-8623,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%A9%ED%8F%89%EB%B2%84%EC%B9%98%ED%9E%90%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-7b4833dc4475,월송리 컨트리클럽,원주시 지정면 오크밸리2길 250,월송리컨트리클럽,월송리 컨트리클럽 (원주시 지정면 월송리) 골프장 소리114 - 전국 생활편의 정보 소리114,,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9B%94%EC%86%A1%EB%A6%AC%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-bbf51fd6cc91,웰리힐리컨트리클럽,횡성군 둔내면 고원로 451,웰리힐리CC,강원 횡성군 둔내면 고원로 451 웰리힐리파크,1544-8833,http://www.wellihillipark.com/wellihillicc/,"네이버 예약: 200,000원",200000,200000,reservation_price,9,9/10,94,"네이버 예약: 200,000원",https://search.naver.com/search.naver?where=nexearch&query=%EC%9B%B0%EB%A6%AC%ED%9E%90%EB%A6%AC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-ec8024eb7955,웰리힐리퍼블릭,횡성군 둔내면 고원로 451,웰리힐리퍼블릭,조항로 360지번조항리 103-1,,https://naver.me/57VnTw1t,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9B%B0%EB%A6%AC%ED%9E%90%EB%A6%AC%ED%8D%BC%EB%B8%94%EB%A6%AD,medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-085e92730123,웰링턴컨트리클럽,경기도 이천시 모가면 사실로 725번길 119-73,웰링턴CC,경기 이천시 모가면 사실로725번길 119-73,031-645-1800,https://youtu.be/hoLzH1revMg?si=ABzG-AaOjwdkjD6R,,,,unknown,2.6,2.6/10,90,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9B%B0%EB%A7%81%ED%84%B4%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-a026faeee8ac,윈체스트 골프클럽 대중,경기도 안성시 서운면 오촌길 97-31,윈체스트골프클럽(비회원),2024.11.30.윈체스트 골프클럽 대중 상세 정보입니다. 경기도 안성시 서운면 오촌리 173-4 위치입니다. 경기도 안성시 서운면 오촌길 97-31,031-671-7909,https://pf.kakao.com/_xhyTxgn,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9C%88%EC%B2%B4%EC%8A%A4%ED%8A%B8%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD%20%EB%8C%80%EC%A4%91%20%EB%84%A4%EC%9D%B4%EB%B2%84,medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-120c785ee7a3,은화삼컨트리클럽,경기도 용인시 처인구 백옥대로 860-38,은화삼CC,경기 용인시 처인구 백옥대로 860-38,031-335-8255,http://www.ehscc.co.kr/,,,,unknown,5.7,5.7/10,92,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%80%ED%99%94%EC%82%BC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-1f3e33adbac2,이글몬트CC,경기도 안성시 보개면 보삼로 106,이글몬트CC,경기 안성시 보개면 보삼로 106,031-288-0900,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=64,"네이버 예약: 160,000원; 190,000원; 210,000원; 260,000원",160000,260000,reservation_price,8.7,8.7/10,94,"네이버 예약: 160,000원; 190,000원; 210,000원; 260,000원",https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%EA%B8%80%EB%AA%AC%ED%8A%B8CC,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-b37c66474de6,이스트밸리CC,경기도 광주시 곤지암읍 건업길 195,이스트밸리CC,경기 광주시 곤지암읍 건업길 195,031-760-3800,http://www.eastvalley.co.kr/,,,,unknown,2,2/10,89,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%EC%8A%A4%ED%8A%B8%EB%B0%B8%EB%A6%ACCC,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-403c1dbe574a,이천실크밸리골프클럽,경기도 이천시 율면 임오산로 296,이천실크밸리골프클럽,경기도 이천시 율면 임오산로 296,031-639-0077,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%EC%B2%9C%EC%8B%A4%ED%81%AC%EB%B0%B8%EB%A6%AC%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-75ecca302d46,이포골프장,경기도 여주시 금사면 장흥로 416,이포골프장(회원),경기 여주시 금사면 장흥로 416,031-886-8100,https://www.ipocc.com/,,,,unknown,4.7,4.7/10,91,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%ED%8F%AC%EA%B3%A8%ED%94%84%EC%9E%A5,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
