id,name,address,query,query_variant,attempted_queries,matched_query,source,candidate_title,candidate_address,candidate_phone,candidate_homepage_url,candidate_price_text,candidate_price_min,candidate_price_max,candidate_price_type,candidate_difficulty,candidate_difficulty_text,candidate_avg_score,candidate_reservation_prices_text,candidate_confidence,needs_review,reason,source_url,collected_at
gc-4487ee52808c,코리아대중CC,경기도 용인시 기흥구 기흥단지로 224,코리아대중CC,original,코리아대중CC | 코리아대중CC 네이버 | 코리아대중CC 그린피 | 코리아대중CC 네이버 예약 | 코리아대중CC 용인시,코리아대중CC,naver_scrape,코리아대중CC,"2026.05.01.용인시 기흥구 고매동에 위치한 '코리아대중CC'의 위치, 골프장 골프장",031-324-2383,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 4; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%BD%94%EB%A6%AC%EC%95%84%EB%8C%80%EC%A4%91CC,2026-06-19T07:38:33.061Z
gc-0086afc84101,코리아컨트리클럽,경기도 용인시 처인구 이동읍 기흥단지로 579,코리아컨트리클럽,original,코리아컨트리클럽 | 코리아CC | 코리아C.C | 코리아컨트리클럽 네이버 | 코리아컨트리클럽 그린피 | 코리아컨트리클럽 네이버 예약 | 코리아컨트리클럽 용인시,코리아컨트리클럽,naver_scrape,코리아CC,경기 용인시 처인구 이동읍 기흥단지로 579,031-334-7111,http://www.gakorea.com/,"네이버 예약: 260,000원; 300,000원",260000,300000,reservation_price,4.9,4.9/10,92,"네이버 예약: 260,000원; 300,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 2; difficulty: 4.9/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%BD%94%EB%A6%AC%EC%95%84%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:38:26.943Z
gc-e02aaeea09ed,코스카cc,음성군 음성읍 동음로 318,코스카cc,original,코스카cc | 코스카cc 네이버 | 코스카cc 그린피 | 코스카cc 네이버 예약 | 코스카cc 음성군,코스카cc,naver_scrape,코스카컨트리클럽,충북 음성군 음성읍 동음로 318,043-870-1000,http://www.koscacc.kr/,"네이버 예약: 180,000원; 200,000원; 210,000원",180000,210000,reservation_price,6,6/10,92,"네이버 예약: 180,000원; 200,000원; 210,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 3; difficulty: 6/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%BD%94%EC%8A%A4%EC%B9%B4cc,2026-06-19T10:06:21.744Z
gc-84bb21f2b77e,크라운CC,제주특별자치도 제주시 조천읍 북선로 125,크라운CC,original,크라운CC | 크라운CC 네이버 | 크라운CC 그린피 | 크라운CC 네이버 예약 | 크라운CC 제주시,크라운CC,naver_scrape,크라운CC,제주 제주시 조천읍 북선로 125 크라운컨트리클럽,064-784-4811,http://www.jejucrowncc.co.kr/,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%81%AC%EB%9D%BC%EC%9A%B4CC,2026-06-19T10:00:00.459Z
gc-f0e079a5a368,크리스탈밸리C.C,경기도 가평군 상면 대보간선로 602-111,크리스탈밸리C.C 그린피,green_fee,크리스탈밸리C.C | 크리스탈밸리C.C 네이버 | 크리스탈밸리C.C 그린피 | 크리스탈밸리C.C 네이버 예약 | 크리스탈밸리C.C 가평군,크리스탈밸리C.C 그린피,naver_scrape,크리스탈밸리C.C그린피,크리스탈밸리cc회원권 모기업명: 세란병원 위치: 경기도 가평군 상면 배보간선로 602-111 회원수: 350명 홀수: 회원제18홀 개인 법인간 전화가능 명의이전료: 110만원 캐디피: 15만원 카트비: 12만원 최초,02-563-0055,https://kko.to/4TQREpz4mM,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%81%AC%EB%A6%AC%EC%8A%A4%ED%83%88%EB%B0%B8%EB%A6%ACC.C%20%EA%B7%B8%EB%A6%B0%ED%94%BC,2026-06-19T08:46:34.587Z
gc-b0d53a657195,클럽72(바다),인천시 중구 공항동로 392,클럽72(바다) 인천시,city,클럽72(바다) | 클럽72(바다) 네이버 | 클럽72(바다) 그린피 | 클럽72(바다) 네이버 예약 | 클럽72(바다) 인천시,클럽72(바다) 인천시,naver_scrape,클럽72(바다) - 체육시설알리미,클럽72(바다) 인천시 더보기,,https://naver.me/FtovlW0c,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%81%B4%EB%9F%BD72(%EB%B0%94%EB%8B%A4)%20%EC%9D%B8%EC%B2%9C%EC%8B%9C,2026-06-19T09:50:15.967Z
gc-a7bb99a4bcec,클럽72(하늘),인천시 중구 공항동로135번길 267,클럽72(하늘) 인천시,city,클럽72(하늘) | 클럽72(하늘) 네이버 | 클럽72(하늘) 그린피 | 클럽72(하늘) 네이버 예약 | 클럽72(하늘) 인천시,클럽72(하늘) 인천시,naver_scrape,클럽72(하늘)인천시,클럽72(하늘) 인천시 더보기,,https://shorturl.at/yQtN4,,,,unknown,8.5,8.5/10,94,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; naver reservation price not found; difficulty: 8.5/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%81%B4%EB%9F%BD72(%ED%95%98%EB%8A%98)%20%EC%9D%B8%EC%B2%9C%EC%8B%9C,2026-06-19T09:50:30.150Z
gc-993e536ad4ee,클럽디거창,거창군 신원면 덕산리 산 13번지,클럽디거창,original,클럽디거창 | 클럽디거창 네이버 | 클럽디거창 그린피 | 클럽디거창 네이버 예약 | 클럽디거창 거창군,클럽디거창,naver_scrape,클럽디 거창,경남 거창군 신원면 감악산로 398 클럽디거창,055-945-2222,https://www.clubd.com/geochang/index.do,"네이버 예약: 140,000원",140000,140000,reservation_price,,,,"네이버 예약: 140,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 1",https://search.naver.com/search.naver?where=nexearch&query=%ED%81%B4%EB%9F%BD%EB%94%94%EA%B1%B0%EC%B0%BD,2026-06-19T08:50:23.705Z
gc-914eaef995a0,클럽디속리산,보은군 탄부면 평각상장로 230,클럽디속리산,original,클럽디속리산 | 클럽디속리산 네이버 | 클럽디속리산 그린피 | 클럽디속리산 네이버 예약 | 클럽디속리산 보은군,클럽디속리산,naver_scrape,속리산CC,충북 보은군 탄부면 평각상장로 230 속리산CC,043-540-8000,http://www.songnisancc.co.kr,"네이버 예약: 130,000원; 150,000원; 160,000원; 210,000원",130000,210000,reservation_price,6.5,6.5/10,92,"네이버 예약: 130,000원; 150,000원; 160,000원; 210,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 4; difficulty: 6.5/10",https://search.naver.com/search.naver?where=nexearch&query=%ED%81%B4%EB%9F%BD%EB%94%94%EC%86%8D%EB%A6%AC%EC%82%B0,2026-06-19T10:06:28.197Z
gc-426fc575906a,클럽모우골프 &라이프스타일,홍천군 서면 장락동길 111,클럽모우골프 &라이프스타일 그린피,green_fee,클럽모우골프 &라이프스타일 | 클럽모우골프 &라이프스타일 네이버 | 클럽모우골프 &라이프스타일 그린피 | 클럽모우골프 &라이프스타일 네이버 예약 | 클럽모우골프 &라이프스타일 홍천군,클럽모우골프 &라이프스타일 그린피,naver_scrape,클럽모우골프 &라이프스타일,"강원특별자치도 홍천군 서면 장락동길 111-0에 위치한 클럽모우 골프＆라이프 스타일의 상세 정보. 시설 면적, 운영 형태, 위치 정보를 확인하세요.",033-439-9000,https://naver.me/IDkgvaK3,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%81%B4%EB%9F%BD%EB%AA%A8%EC%9A%B0%EA%B3%A8%ED%94%84%20%26%EB%9D%BC%EC%9D%B4%ED%94%84%EC%8A%A4%ED%83%80%EC%9D%BC%20%EA%B7%B8%EB%A6%B0%ED%94%BC,2026-06-19T07:27:29.251Z
gc-a043a2488af5,클린밸리CC,전남 무안군 청계면 태봉길 33-100,클린밸리CC,original,클린밸리CC | 클린밸리CC 네이버 | 클린밸리CC 그린피 | 클린밸리CC 네이버 예약 | 클린밸리CC 전남,클린밸리CC,naver_scrape,무안클린밸리CC,전남 무안군 청계면 태봉리 산63,061-452-3100,http://www.muancleanvalley.com/,"네이버 예약: 134,000원",134000,134000,reservation_price,6.1,6.1/10,92,"네이버 예약: 134,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 1; difficulty: 6.1/10",https://search.naver.com/search.naver?where=nexearch&query=%ED%81%B4%EB%A6%B0%EB%B0%B8%EB%A6%ACCC,2026-06-19T09:54:50.779Z
gc-717efe03426f,킹즈락cc,제천시 천남동 내토로7길 136,킹즈락cc,original,킹즈락cc | 킹즈락cc 네이버 | 킹즈락cc 그린피 | 킹즈락cc 네이버 예약 | 킹즈락cc 제천시,킹즈락cc,naver_scrape,킹즈락CC,충북 제천시 내토로7길 136,043-640-9000,http://kingsrockcc.com/,"네이버 예약: 160,000원; 180,000원; 195,000원",160000,195000,reservation_price,8,8/10,93,"네이버 예약: 160,000원; 180,000원; 195,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 3; difficulty: 8/10",https://search.naver.com/search.naver?where=nexearch&query=%ED%82%B9%EC%A6%88%EB%9D%BDcc,2026-06-19T10:05:45.658Z
gc-c96a1655bd5c,타미우스cc,제주특별자치도 제주시 애월읍 화전길 201,타미우스cc,original,타미우스cc | 타미우스cc 네이버 | 타미우스cc 그린피 | 타미우스cc 네이버 예약 | 타미우스cc 제주시,타미우스cc,naver_scrape,타미우스CC,제주 제주시 애월읍 화전길 201 타미우스CC,064-793-0707,http://tameuscc.co.kr/,,,,unknown,3.3,3.3/10,90,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 3.3/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%83%80%EB%AF%B8%EC%9A%B0%EC%8A%A4cc,2026-06-19T09:59:04.168Z
gc-9eb46dae9c9d,타이거CC 골프장,경기도 파주시 법원읍 술이홀로 1803,타이거CC 골프장,original,타이거CC 골프장 | 타이거CC | 타이거CC 골프장 네이버 | 타이거CC 골프장 그린피 | 타이거CC 골프장 네이버 예약 | 타이거CC 골프장 파주시,타이거CC 골프장,naver_scrape,타이거CC골프장,2026.03.07.골프 인플루언서 피칸씨입니다. 오늘은 수도권에서 라운드를 계획 중이신 분들을 위해 접근성 좋은 수도권 퍼블릭 골프장 타이거cc 후기를 보여드릴게요 : ) 타이거cc 경기 파주시 법원읍 술이홀로 1,031-958-8900,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 5; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%83%80%EC%9D%B4%EA%B1%B0CC%20%EA%B3%A8%ED%94%84%EC%9E%A5,2026-06-19T08:11:38.835Z
gc-3d63d3179c0f,태광컨트리클럽(대중제),경기도 용인시 기흥구 흥덕4로 77,태광컨트리클럽(대중제),original,태광컨트리클럽(대중제) | 태광컨트리클럽 | 태광CC(대중제) | 태광C.C(대중제) | 태광CC | 태광C.C | 태광컨트리클럽 네이버 | 태광컨트리클럽 그린피 | 태광컨트리클럽 네이버 예약 | 태광컨트리클럽 용인시,태광컨트리클럽(대중제),naver_scrape,태광 컨트리클럽,경기도 용인시 기흥구 흥덕4로 77 (신갈동),02-576-4666,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%83%9C%EA%B4%91%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%EB%8C%80%EC%A4%91%EC%A0%9C),2026-06-19T07:37:05.796Z
gc-9da6f2a0f2d9,태광컨트리클럽(회원제),경기도 용인시 기흥구 흥덕4로 77,태광컨트리클럽(회원제),original,태광컨트리클럽(회원제) | 태광컨트리클럽 | 태광CC(회원제) | 태광C.C(회원제) | 태광CC | 태광C.C | 태광컨트리클럽 네이버 | 태광컨트리클럽 그린피 | 태광컨트리클럽 네이버 예약 | 태광컨트리클럽 용인시,태광컨트리클럽(회원제),naver_scrape,태광컨트리클럽(회원제),"2025.08.20.태광CC 용인 태광 컨트리클럽, 태광 회원제 라운딩 주소: 경기도 용인시 기흥구 흥덕4로77 (신갈동) 전화: 1877-6001 그린피: 평균 20만원 후반대, 주말 30만원 (홈페이지 공지 참고",070-8189-6001,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%83%9C%EA%B4%91%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%ED%9A%8C%EC%9B%90%EC%A0%9C),2026-06-19T07:37:00.226Z
gc-716264430902,태기산 나인CC,강원특별자치도 평창군 봉평면 태기로 174,태기산 나인CC,original,태기산 나인CC | 태기산 나인CC 네이버 | 태기산 나인CC 그린피 | 태기산 나인CC 네이버 예약 | 태기산 나인CC 평창군,태기산 나인CC,naver_scrape,태기산 나인 CC,강원 평창군 봉평면 무이리 696,1577-0755,https://phoenixhnr.co.kr/static/pyeongchang/golf/taegisan-intro,,,,unknown,5.4,5.4/10,92,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 5.4/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%83%9C%EA%B8%B0%EC%82%B0%20%EB%82%98%EC%9D%B8CC,2026-06-19T07:29:30.155Z
gc-7860808d29d1,테디밸리,제주특별자치도 서귀포시 한창로 365,테디밸리,original,테디밸리 | 테디밸리 네이버 | 테디밸리 그린피 | 테디밸리 네이버 예약 | 테디밸리 서귀포시,테디밸리,naver_scrape,테디밸리,,064-793-1131,,,,,unknown,,,,,medium,true,"이름 유사·phone/homepage/price 후보 있음, 주소 확인 약함; phone candidates: 3; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%85%8C%EB%94%94%EB%B0%B8%EB%A6%AC,2026-06-19T09:59:30.666Z
gc-37a17c98d697,통도파인이스트컨트리클럽,양산시 하북면 신평남부길 78-130,통도파인이스트컨트리클럽,original,통도파인이스트컨트리클럽 | 통도파인이스트CC | 통도파인이스트C.C | 통도파인이스트컨트리클럽 네이버 | 통도파인이스트컨트리클럽 그린피 | 통도파인이스트컨트리클럽 네이버 예약 | 통도파인이스트컨트리클럽 양산시,통도파인이스트컨트리클럽,naver_scrape,통도파인이스트컨트리클럽,경남 양산시 하북면 신평남부길 78-130,055-370-1300,http://www.tongdocc.co.kr/,,,,unknown,2.7,2.7/10,90,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 2.7/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%86%B5%EB%8F%84%ED%8C%8C%EC%9D%B8%EC%9D%B4%EC%8A%A4%ED%8A%B8%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:48:39.221Z
gc-d18fa63ecde3,통영동원로얄컨트리클럽,통영시 산양읍 담안길 240,통영동원로얄컨트리클럽 네이버,naver,통영동원로얄컨트리클럽 | 통영동원로얄CC | 통영동원로얄C.C | 통영동원로얄컨트리클럽 네이버 | 통영동원로얄컨트리클럽 그린피 | 통영동원로얄컨트리클럽 네이버 예약 | 통영동원로얄컨트리클럽 통영시,통영동원로얄컨트리클럽 네이버,naver_scrape,통영동원로얄컨트리클럽,(53085) 경상남도 통영시 산양읍 담안길 240,02-0120-1800,https://band.us,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%86%B5%EC%98%81%EB%8F%99%EC%9B%90%EB%A1%9C%EC%96%84%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD%20%EB%84%A4%EC%9D%B4%EB%B2%84,2026-06-19T08:47:25.878Z
gc-79abd327c051,티클라우드컨트리클럽,경기도 동두천시 평화로 3202,티클라우드컨트리클럽,original,티클라우드컨트리클럽 | 티클라우드CC | 티클라우드C.C | 티클라우드컨트리클럽 네이버 | 티클라우드컨트리클럽 그린피 | 티클라우드컨트리클럽 네이버 예약 | 티클라우드컨트리클럽 동두천시,티클라우드컨트리클럽,naver_scrape,티클라우드CC,경기 동두천시 평화로 3202,031-869-7777,http://www.teecloud.co.kr/,,,,unknown,6.6,6.6/10,92,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 6.6/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%8B%B0%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:34:25.882Z
gc-9e436bbbf364,파가니카컨트리클럽,춘천시 남면 소주고개로 145-10,파가니카컨트리클럽,original,파가니카컨트리클럽 | 파가니카CC | 파가니카C.C | 파가니카컨트리클럽 네이버 | 파가니카컨트리클럽 그린피 | 파가니카컨트리클럽 네이버 예약 | 파가니카컨트리클럽 춘천시,파가니카컨트리클럽,naver_scrape,파가니카컨트리클럽,충청북도 청주시 서원구 남이면 문곡구절골길 235,033-261-6556,https://www.onetheclub.com/paganica/main,,,,unknown,,,,,medium,true,"이름 유사·phone/homepage/price 후보 있음, 주소 확인 약함; phone candidates: 3; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EA%B0%80%EB%8B%88%EC%B9%B4%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:24:32.054Z
gc-95696dbd5d40,파나시아 골프클럽,당진시 신평면 계명길 33,파나시아 골프클럽,original,파나시아 골프클럽 | 파나시아 GC | 파나시아 G.C | 파나시아 | 파나시아 골프클럽 네이버 | 파나시아 골프클럽 그린피 | 파나시아 골프클럽 네이버 예약 | 파나시아 골프클럽 당진시,파나시아 골프클럽,naver_scrape,파나시아골프클럽,충남 당진시 신평면 계명길 33,041-350-0900,http://www.panaceagc.com/,,,,unknown,1.9,1.9/10,89,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 1.9/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EB%82%98%EC%8B%9C%EC%95%84%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,2026-06-19T10:02:53.617Z
gc-5607a255716b,파라지오C.C,경상북도 의성군 봉양면 농공마전길 167,파라지오C.C 그린피,green_fee,파라지오C.C | 파라지오C.C 네이버 | 파라지오C.C 그린피 | 파라지오C.C 네이버 예약 | 파라지오C.C 의성군,파라지오C.C 그린피,naver_scrape,파라지오 컨트리클럽,파라지오CC (2026) - 경상북도 의성군 가볼만한곳,,,,,,unknown,5.7,5.7/10,92,,high,true,"골프장명·주소(시/군/구) 일치, 추가 필드 수동 확인 필요; homepage not found; naver reservation price not found; difficulty: 5.7/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EB%9D%BC%EC%A7%80%EC%98%A4C.C%20%EA%B7%B8%EB%A6%B0%ED%94%BC,2026-06-19T08:54:54.567Z
gc-66dd9ef01893,파미힐스C.C,경상북도 칠곡군 왜관읍 봉계로 263,파미힐스C.C 그린피,green_fee,파미힐스C.C | 파미힐스C.C 네이버 | 파미힐스C.C 그린피 | 파미힐스C.C 네이버 예약 | 파미힐스C.C 칠곡군,파미힐스C.C 그린피,naver_scrape,파미힐스CC,,,,,,,unknown,,,,,medium,true,"이름 유사, 주소·후보 필드 확인 필요; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EB%AF%B8%ED%9E%90%EC%8A%A4C.C%20%EA%B7%B8%EB%A6%B0%ED%94%BC,2026-06-19T08:56:01.885Z
gc-4454a258c3a6,파인리즈컨트리클럽,고성군 토성면 잼버리동로 267,파인리즈컨트리클럽,original,파인리즈컨트리클럽 | 파인리즈CC | 파인리즈C.C | 파인리즈컨트리클럽 네이버 | 파인리즈컨트리클럽 그린피 | 파인리즈컨트리클럽 네이버 예약 | 파인리즈컨트리클럽 고성군,파인리즈컨트리클럽,naver_scrape,파인리즈CC,강원 고성군 토성면 잼버리동로 267 파인리즈 관광숙박시설(빌라콘도),1577-6399,http://www.pineridge.co.kr,"네이버 예약: 220,000원",220000,220000,reservation_price,8.8,8.8/10,94,"네이버 예약: 220,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 1; difficulty: 8.8/10",https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%9D%B8%EB%A6%AC%EC%A6%88%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:30:09.177Z
gc-5d96ff075544,파인밸리컨트리클럽,삼척시 근덕면 미근로 1629,파인밸리컨트리클럽,original,파인밸리컨트리클럽 | 파인밸리CC | 파인밸리C.C | 파인밸리컨트리클럽 네이버 | 파인밸리컨트리클럽 그린피 | 파인밸리컨트리클럽 네이버 예약 | 파인밸리컨트리클럽 삼척시,파인밸리컨트리클럽,naver_scrape,파인밸리CC,강원 삼척시 근덕면 교곡리 445-1,033-573-0874,http://www.tyleisure.co.kr/mobile_pinevalley.asp,"네이버 예약: 145,000원",145000,145000,reservation_price,9.7,9.7/10,95,"네이버 예약: 145,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 1; difficulty: 9.7/10",https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%9D%B8%EB%B0%B8%EB%A6%AC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:26:46.592Z
gc-437ea8156737,파인비치골프링크스,해남군 화원면 시아로 224,파인비치골프링크스,original,파인비치골프링크스 | 파인비치골프링크스 네이버 | 파인비치골프링크스 그린피 | 파인비치골프링크스 네이버 예약 | 파인비치골프링크스 해남군,파인비치골프링크스,naver_scrape,파인비치,전남 해남군 화원면 시아로 224 파인비치골프링크스,061-530-7700,http://www.pinebeachcc.co.kr,"네이버 예약: 220,000원; 260,000원; 300,000원",220000,300000,reservation_price,6.2,6.2/10,92,"네이버 예약: 220,000원; 260,000원; 300,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 3; difficulty: 6.2/10",https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%9D%B8%EB%B9%84%EC%B9%98%EA%B3%A8%ED%94%84%EB%A7%81%ED%81%AC%EC%8A%A4,2026-06-19T09:53:38.882Z
gc-699579941cf6,파인스톤 컨트리클럽,당진시 송산면 무수들길 90,파인스톤 컨트리클럽,original,파인스톤 컨트리클럽 | 파인스톤 CC | 파인스톤 C.C | 파인스톤 컨트리클럽 네이버 | 파인스톤 컨트리클럽 그린피 | 파인스톤 컨트리클럽 네이버 예약 | 파인스톤 컨트리클럽 당진시,파인스톤 컨트리클럽,naver_scrape,파인스톤CC,충남 당진시 송산면 무수들길 90,041-350-0000,http://www.pinestonecc.com/,,,,unknown,5.2,5.2/10,92,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 5.2/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%9D%B8%EC%8A%A4%ED%86%A4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T10:02:47.436Z
gc-cd449267e87f,파인크리크C.C,경기도 안성시 양성면 안성맞춤대로 2417-13,파인크리크C.C 안성시,city,파인크리크C.C | 파인크리크C.C 네이버 | 파인크리크C.C 그린피 | 파인크리크C.C 네이버 예약 | 파인크리크C.C 안성시,파인크리크C.C 안성시,naver_scrape,파인크리크C.C안성시,#협찬 📍경기 안성시 양성면 안성맞춤대로 2289-11 가동 1층 #포웰cc...,031-672-0071,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 3; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%9D%B8%ED%81%AC%EB%A6%AC%ED%81%ACC.C%20%EC%95%88%EC%84%B1%EC%8B%9C,2026-06-19T08:14:38.725Z
gc-95d86b96417d,파인힐스CC,전남 순천시 주암면 복다리 산 27,파인힐스CC,original,파인힐스CC | 파인힐스CC 네이버 | 파인힐스CC 그린피 | 파인힐스CC 네이버 예약 | 파인힐스CC 전남,파인힐스CC,naver_scrape,파인힐스 골프&호텔,전남 순천시 주암면 송광사길 99 파인힐스 골프&호텔,061-750-9000,https://www.pinehills.co.kr,"네이버 예약: 125,000원; 135,000원; 155,000원",125000,155000,reservation_price,4.9,4.9/10,92,"네이버 예약: 125,000원; 135,000원; 155,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 3; difficulty: 4.9/10",https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%9D%B8%ED%9E%90%EC%8A%A4CC,2026-06-19T09:51:30.500Z
gc-81becbdb274e,파주 J-Public 골프장,경기도 파주시 조리읍 장곡로 100,파주 J-Public,no_golf_course,파주 J-Public 골프장 | 파주 J-Public | 파주 J-Public 골프장 네이버 | 파주 J-Public 골프장 그린피 | 파주 J-Public 골프장 네이버 예약 | 파주 J-Public 골프장 파주시,파주 J-Public,naver_scrape,파주J-Public,"2025.07.18.골린이들이 부담 없이 방문할 수 있는 파주 제이퍼블릭 컨트리클럽(J‑Public CC) 다녀온 후기 입니다! 서울 인근 수도권에서 쉽게 접근할 수 있고 가성비 좋은 6홀 퍼블릭 골프장으로, 특히",031-8071-0808,,,,,unknown,,,,,medium,true,"이름 유사·phone/homepage/price 후보 있음, 주소 확인 약함; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%A3%BC%20J-Public,2026-06-19T08:11:02.822Z
