id,name,address,query,query_variant,attempted_queries,matched_query,source,candidate_title,candidate_address,candidate_phone,candidate_homepage_url,candidate_price_text,candidate_price_min,candidate_price_max,candidate_price_type,candidate_difficulty,candidate_difficulty_text,candidate_avg_score,candidate_reservation_prices_text,candidate_confidence,needs_review,reason,source_url,collected_at
gc-d388a17be449,신라컨트리클럽,경기도 여주시 북내면 신라그린길 84,신라컨트리클럽,original,신라컨트리클럽 | 신라CC | 신라C.C | 신라컨트리클럽 네이버 | 신라컨트리클럽 그린피 | 신라컨트리클럽 네이버 예약 | 신라컨트리클럽 여주시,신라컨트리클럽,naver_scrape,원더클럽 신라CC,경기 여주시 북내면 신라그린길 84,031-886-3030,https://www.onetheclub.com,"네이버 예약: 170,000원; 180,000원; 210,000원",170000,210000,reservation_price,7.9,7.9/10,93,"네이버 예약: 170,000원; 180,000원; 210,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 3; difficulty: 7.9/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%8B%A0%EB%9D%BC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:33:27.140Z
gc-2c90528d411e,신안 퍼블릭 CC,경기도 안성시 고삼면 개울말길 149,신안 퍼블릭 CC 네이버,naver,신안 퍼블릭 CC | 신안 퍼블릭 CC 네이버 | 신안 퍼블릭 CC 그린피 | 신안 퍼블릭 CC 네이버 예약 | 신안 퍼블릭 CC 안성시,신안 퍼블릭 CC 네이버,naver_scrape,신안퍼블릭CC(비회원),2024.11.30.신안 퍼블릭 CC 상세 정보입니다. 경기도 안성시 고삼면 가유리 787-15 위치입니다. 경기도 안성시 고삼면 개울말길 149,031-672-0071,https://open.kakao.com/o/srV0xGMb,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%8B%A0%EC%95%88%20%ED%8D%BC%EB%B8%94%EB%A6%AD%20CC%20%EB%84%A4%EC%9D%B4%EB%B2%84,2026-06-19T08:15:37.373Z
gc-2c8ffe1e182d,신안컨트리클럽,경기도 안성시 고삼면 개울말길 149,신안컨트리클럽,original,신안컨트리클럽 | 신안CC | 신안C.C | 신안컨트리클럽 네이버 | 신안컨트리클럽 그린피 | 신안컨트리클럽 네이버 예약 | 신안컨트리클럽 안성시,신안컨트리클럽,naver_scrape,신안CC,경기 안성시 고삼면 개울말길 149,031-8046-0777,https://www.shinangolf.com/,,,,unknown,5.4,5.4/10,92,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 5.4/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%8B%A0%EC%95%88%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:15:31.261Z
gc-a53c3fecd592,신원CC,경기도 용인시 이동읍 이원로 225,신원CC,original,신원CC | 신원CC 네이버 | 신원CC 그린피 | 신원CC 네이버 예약 | 신원CC 용인시,신원CC,naver_scrape,신원CC,경기 용인시 처인구 이동읍 이원로 225,031-333-1800,http://www.swcc.co.kr/,,,,unknown,3.4,3.4/10,90,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 3.4/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%8B%A0%EC%9B%90CC,2026-06-19T07:37:56.426Z
gc-c45d3f5d316d,써닝포인트 컨트리클럽,경기도 용인시 처인구 백암면 고안로 51번길 205,써닝포인트 컨트리클럽,original,써닝포인트 컨트리클럽 | 써닝포인트 CC | 써닝포인트 C.C | 써닝포인트 컨트리클럽 네이버 | 써닝포인트 컨트리클럽 그린피 | 써닝포인트 컨트리클럽 네이버 예약 | 써닝포인트 컨트리클럽 용인시,써닝포인트 컨트리클럽,naver_scrape,써닝포인트CC,경기 용인시 처인구 백암면 고안로51번길 205,031-329-0800,http://www.sunningpoint.com/,"네이버 예약: 195,000원; 225,000원; 265,000원; 275,000원",195000,275000,reservation_price,6.4,6.4/10,92,"네이버 예약: 195,000원; 225,000원; 265,000원; 275,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage ambiguous; reservation prices: 4; difficulty: 6.4/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%8D%A8%EB%8B%9D%ED%8F%AC%EC%9D%B8%ED%8A%B8%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:39:35.343Z
gc-d14f87b6bb30,썬힐G.C,경기도 가평군 조종면 운악청계로 809,썬힐G.C,original,썬힐G.C | 썬힐G.C 네이버 | 썬힐G.C 그린피 | 썬힐G.C 네이버 예약 | 썬힐G.C 가평군,썬힐G.C,naver_scrape,썬힐 골프클럽,경기도 가평군 조종면 운악청계로 809,031-585-7900,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%8D%AC%ED%9E%90G.C,2026-06-19T08:34:31.909Z
gc-aa2c41b33610,아난티클럽서울,경기도 가평군 설악면 유명로 961-34,아난티클럽서울 가평군,city,아난티클럽서울 | 아난티클럽서울 네이버 | 아난티클럽서울 그린피 | 아난티클럽서울 네이버 예약 | 아난티클럽서울 가평군,아난티클럽서울 가평군,naver_scrape,아난티클럽서울 클럽하우스,(우) 12472 경기도 가평 유명로 961-34 설악면,031-589-3032,,,,,unknown,,,,,medium,true,"이름 유사·phone/homepage/price 후보 있음, 주소 확인 약함; phone candidates: 3; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%82%9C%ED%8B%B0%ED%81%B4%EB%9F%BD%EC%84%9C%EC%9A%B8%20%EA%B0%80%ED%8F%89%EA%B5%B0,2026-06-19T08:34:49.381Z
gc-c0e3c44b953c,아리지 골프장,경기도 여주시 가남읍 아리지그린길 68,아리지 골프장,original,아리지 골프장 | 아리지 | 아리지 골프장 네이버 | 아리지 골프장 그린피 | 아리지 골프장 네이버 예약 | 아리지 골프장 여주시,아리지 골프장,naver_scrape,아리지CC,경기 여주시 가남읍 아리지그린길 68,031-887-5678,http://www.ariji.co.kr/,"네이버 예약: 210,000원; 220,000원; 240,000원; 250,000원",210000,250000,reservation_price,4.3,4.3/10,91,"네이버 예약: 210,000원; 220,000원; 240,000원; 250,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 4; difficulty: 4.3/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%A6%AC%EC%A7%80%20%EA%B3%A8%ED%94%84%EC%9E%A5,2026-06-19T08:32:54.520Z
gc-d5533edff8e8,아세코밸리골프클럽,경기도 시흥시 마전로 307 (거모동),아세코밸리골프클럽,original,아세코밸리골프클럽 | 아세코밸리GC | 아세코밸리G.C | 아세코밸리 | 아세코밸리골프클럽 네이버 | 아세코밸리골프클럽 그린피 | 아세코밸리골프클럽 네이버 예약 | 아세코밸리골프클럽 시흥시,아세코밸리골프클럽,naver_scrape,아세코밸리골프클럽,경기 시흥시 마전로 307,031-488-8000,https://www.asecovalley.co.kr/,,,,unknown,4.5,4.5/10,91,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 4.5/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EC%84%B8%EC%BD%94%EB%B0%B8%EB%A6%AC%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,2026-06-19T08:10:33.469Z
gc-25de9ff08a30,아시아나컨트리클럽,경기도 용인시 처인구 양지면 양대로 290,아시아나컨트리클럽,original,아시아나컨트리클럽 | 아시아나CC | 아시아나C.C | 아시아나컨트리클럽 네이버 | 아시아나컨트리클럽 그린피 | 아시아나컨트리클럽 네이버 예약 | 아시아나컨트리클럽 용인시,아시아나컨트리클럽,naver_scrape,아시아나CC,경기 용인시 처인구 양지읍 양대로 290,031-334-8800,http://www.asianacc.co.kr/,,,,unknown,1.8,1.8/10,89,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 1.8/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EC%8B%9C%EC%95%84%EB%82%98%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:38:09.690Z
gc-8f72ace0d89a,안성베네스트골프클럽 일반대중홀,경기도 안성시 금광면 삼흥로 660,안성베네스트골프클럽 일반대중홀,original,안성베네스트골프클럽 일반대중홀 | 안성베네스트GC 일반대중홀 | 안성베네스트G.C 일반대중홀 | 안성베네스트 일반대중홀 | 안성베네스트골프클럽 일반대중홀 네이버 | 안성베네스트골프클럽 일반대중홀 그린피 | 안성베네스트골프클럽 일반대중홀 네이버 예약 | 안성베네스트골프클럽 일반대중홀 안성시,안성베네스트골프클럽 일반대중홀,naver_scrape,안성베네스트골프클럽 일반대중홀 | 전국 골프장 지도,2024.11.30.안성베네스트골프클럽 일반대중홀 상세 정보입니다. 경기도 안성시 금광면 삼흥리 산 1 위치입니다. 경기도 안성시 금광면 삼흥로 660,031-670-0703,https://www.benestgolf.com,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EC%84%B1%EB%B2%A0%EB%84%A4%EC%8A%A4%ED%8A%B8%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD%20%EC%9D%BC%EB%B0%98%EB%8C%80%EC%A4%91%ED%99%80,2026-06-19T08:15:25.762Z
gc-2e3210c9d979,안성베네스트G.C,경기도 안성시 금광면 삼흥로 660,안성베네스트G.C 안성시,city,안성베네스트G.C | 안성베네스트G.C 네이버 | 안성베네스트G.C 그린피 | 안성베네스트G.C 네이버 예약 | 안성베네스트G.C 안성시,안성베네스트G.C 안성시,naver_scrape,안성베네스트G.C안성시,**경기도 안성시 위치 베네스트 골프클럽 정보** 1월 1일,031-670-0700,https://naver.me/Ge7dXvsh,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EC%84%B1%EB%B2%A0%EB%84%A4%EC%8A%A4%ED%8A%B8G.C%20%EC%95%88%EC%84%B1%EC%8B%9C,2026-06-19T08:15:11.645Z
gc-adc16ee54b54,안성컨트리클럽,경기도 안성시 죽산면 걸미로 487,안성컨트리클럽,original,안성컨트리클럽 | 안성CC | 안성C.C | 안성컨트리클럽 네이버 | 안성컨트리클럽 그린피 | 안성컨트리클럽 네이버 예약 | 안성컨트리클럽 안성시,안성컨트리클럽,naver_scrape,안성컨트리클럽,(우) 456-891 경기도 안성 걸미로 487,031-674-9111,,,,,unknown,,,,,medium,true,"이름 유사·phone/homepage/price 후보 있음, 주소 확인 약함; phone candidates: 2; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EC%84%B1%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:15:05.944Z
gc-9944c1872c71,안양컨트리클럽,경기도 군포시 군포로364(부곡동),안양컨트리클럽,original,안양컨트리클럽 | 안양CC | 안양C.C | 안양컨트리클럽 네이버 | 안양컨트리클럽 그린피 | 안양컨트리클럽 네이버 예약 | 안양컨트리클럽 군포시,안양컨트리클럽,naver_scrape,안양컨트리클럽,경기 군포시 군포로 364,031-460-3301,https://www.benestgolf.com,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EC%96%91%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:12:42.597Z
gc-88fd5807de80,알펜시아 700골프클럽,평창군 대관령면 솔봉로 325,알펜시아 700골프클럽,original,알펜시아 700골프클럽 | 알펜시아 700GC | 알펜시아 700G.C | 알펜시아 700 | 알펜시아 700골프클럽 네이버 | 알펜시아 700골프클럽 그린피 | 알펜시아 700골프클럽 네이버 예약 | 알펜시아 700골프클럽 평창군,알펜시아 700골프클럽,naver_scrape,알펜시아700골프클럽,강원 평창군 대관령면 스포츠파크길 234 알펜시아700 Golf Club,033-339-3300,https://www.alpensia.com,,,,unknown,7.2,7.2/10,93,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 7.2/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%8C%ED%8E%9C%EC%8B%9C%EC%95%84%20700%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,2026-06-19T07:29:35.877Z
gc-2b5762bfc60c,알펜시아컨트리클럽,평창군 대관령면 솔봉로 325,알펜시아컨트리클럽,original,알펜시아컨트리클럽 | 알펜시아CC | 알펜시아C.C | 알펜시아컨트리클럽 네이버 | 알펜시아컨트리클럽 그린피 | 알펜시아컨트리클럽 네이버 예약 | 알펜시아컨트리클럽 평창군,알펜시아컨트리클럽,naver_scrape,알펜시아컨트리클럽,강원 평창군 대관령면 솔봉로 325 알펜시아컨트리클럽,033-339-3300,https://www.alpensia.com,,,,unknown,8.3,8.3/10,93,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage ambiguous; naver reservation price not found; difficulty: 8.3/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%8C%ED%8E%9C%EC%8B%9C%EC%95%84%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:29:32.913Z
gc-17aba5f4eb83,알프스대영컨트리클럽,횡성군 우천면 한우로 1295,알프스대영컨트리클럽,original,알프스대영컨트리클럽 | 알프스대영CC | 알프스대영C.C | 알프스대영컨트리클럽 네이버 | 알프스대영컨트리클럽 그린피 | 알프스대영컨트리클럽 네이버 예약 | 알프스대영컨트리클럽 횡성군,알프스대영컨트리클럽,naver_scrape,알프스대영컨트리클럽,강원 횡성군 우천면 한우로 1295,033-340-8032,http://www.alpsdy.com/,,,,unknown,6.3,6.3/10,92,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 6.3/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%8C%ED%94%84%EC%8A%A4%EB%8C%80%EC%98%81%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:28:19.223Z
gc-24a9087d99d6,양주 컨트리클럽,경기도 남양주시 화도읍 북한강로 1525-52,양주 컨트리클럽,original,양주 컨트리클럽 | 양주 CC | 양주 C.C | 양주 컨트리클럽 네이버 | 양주 컨트리클럽 그린피 | 양주 컨트리클럽 네이버 예약 | 양주 컨트리클럽 남양주시,양주 컨트리클럽,naver_scrape,양주CC,경기 남양주시 화도읍 북한강로 1525-52,031-592-6060,http://www.yangjucc.co.kr/,"네이버 예약: 300,000원",300000,300000,reservation_price,5.1,5.1/10,92,"네이버 예약: 300,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage ambiguous; reservation prices: 1; difficulty: 5.1/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%96%91%EC%A3%BC%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:41:26.845Z
gc-897c73dbf41b,양지파인골프클럽,경기도 용인시 처인구 양지면 남평로 112,양지파인골프클럽,original,양지파인골프클럽 | 양지파인GC | 양지파인G.C | 양지파인 | 양지파인골프클럽 네이버 | 양지파인골프클럽 그린피 | 양지파인골프클럽 네이버 예약 | 양지파인골프클럽 용인시,양지파인골프클럽,naver_scrape,양지파인CC,경기 용인시 처인구 양지읍 남평로 112,031-329-9500,https://www.pineresort.com/Golf/CourseInfo.aspx,"네이버 예약: 185,000원; 194,000원; 205,000원",185000,205000,reservation_price,6.1,6.1/10,92,"네이버 예약: 185,000원; 194,000원; 205,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage ambiguous; reservation prices: 3; difficulty: 6.1/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%96%91%EC%A7%80%ED%8C%8C%EC%9D%B8%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,2026-06-19T07:36:42.874Z
gc-5ca66aa29c0b,양평TPC GC,경기도 양평군 지평면 대평평장길 113-8,양평TPC GC,original,양평TPC GC | 양평TPC GC 네이버 | 양평TPC GC 그린피 | 양평TPC GC 네이버 예약 | 양평TPC GC 양평군,양평TPC GC,naver_scrape,양평TPCGC,경기 양평군 지평면 대평리 산112,031-772-3000,http://www.tpcgolf.co.kr/,"네이버 예약: 160,000원; 170,000원; 240,000원",160000,240000,reservation_price,6.8,6.8/10,92,"네이버 예약: 160,000원; 170,000원; 240,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 3; difficulty: 6.8/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%96%91%ED%8F%89TPC%20GC,2026-06-19T08:31:51.958Z
gc-5495f8d48bf7,에덴블루 컨트리클럽,경기도 안성시 죽산면 녹배길 175,에덴블루 컨트리클럽,original,에덴블루 컨트리클럽 | 에덴블루 CC | 에덴블루 C.C | 에덴블루 컨트리클럽 네이버 | 에덴블루 컨트리클럽 그린피 | 에덴블루 컨트리클럽 네이버 예약 | 에덴블루 컨트리클럽 안성시,에덴블루 컨트리클럽,naver_scrape,에덴블루CC,경기 안성시 죽산면 녹배길 175,031-678-7000,http://www.edenblue.co.kr/,"네이버 예약: 209,000원; 219,000원; 229,000원",209000,229000,reservation_price,9.4,9.4/10,95,"네이버 예약: 209,000원; 219,000원; 229,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 3; difficulty: 9.4/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EB%8D%B4%EB%B8%94%EB%A3%A8%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:30:03.578Z
gc-82563fee9804,에이치원 클럽,경기도 이천시 호법면 장자터로 115,에이치원 클럽,original,에이치원 클럽 | 에이치원 클럽 네이버 | 에이치원 클럽 그린피 | 에이치원 클럽 네이버 예약 | 에이치원 클럽 이천시,에이치원 클럽,naver_scrape,에이치원클럽,경기 이천시 호법면 장자터로 115 H1 CLUB,031-640-8114,http://www.h1club.co.kr,"네이버 예약: 280,000원; 290,000원; 310,000원",280000,310000,reservation_price,3.5,3.5/10,91,"네이버 예약: 280,000원; 290,000원; 310,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage ambiguous; reservation prices: 3; difficulty: 3.5/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EC%9D%B4%EC%B9%98%EC%9B%90%20%ED%81%B4%EB%9F%BD,2026-06-19T08:13:05.810Z
gc-c97aebfdffe3,에콜리안정선골프장,정선군 신동읍 새골길 112-49,에콜리안정선골프장,original,에콜리안정선골프장 | 에콜리안정선 | 에콜리안정선골프장 네이버 | 에콜리안정선골프장 그린피 | 에콜리안정선골프장 네이버 예약 | 에콜리안정선골프장 정선군,에콜리안정선골프장,naver_scrape,에콜리안정선골프장,"강원특별자치도 정선군 신동읍 새골길 112-49에 위치한 에콜리안정선골프장의 상세 정보. 시설 면적, 운영 형태, 위치 정보를 확인하세요.",033-378-7514,https://www.youtube.com/channel/UCE0kz3LFeT1dq41XmWfIGmQ/join,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EC%BD%9C%EB%A6%AC%EC%95%88%EC%A0%95%EC%84%A0%EA%B3%A8%ED%94%84%EC%9E%A5,2026-06-19T07:29:45.314Z
gc-669d8ad13333,엘리시안 강촌컨트리클럽,춘천시 남산면 북한강변길 688,엘리시안 강촌컨트리클럽,original,엘리시안 강촌컨트리클럽 | 엘리시안 강촌CC | 엘리시안 강촌C.C | 엘리시안 강촌컨트리클럽 네이버 | 엘리시안 강촌컨트리클럽 그린피 | 엘리시안 강촌컨트리클럽 네이버 예약 | 엘리시안 강촌컨트리클럽 춘천시,엘리시안 강촌컨트리클럽,naver_scrape,엘리시안강촌CC,강원 춘천시 남산면 북한강변길 688,033-260-2122,https://www.elysian.co.kr/about-gangchon/golf,,,,unknown,4.2,4.2/10,91,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage ambiguous; naver reservation price not found; difficulty: 4.2/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%97%98%EB%A6%AC%EC%8B%9C%EC%95%88%20%EA%B0%95%EC%B4%8C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:24:05.271Z
gc-417ae947fa4c,여주썬밸리 컨트리클럽,경기도 여주시 강천면 강문로 872,여주썬밸리 컨트리클럽,original,여주썬밸리 컨트리클럽 | 여주썬밸리 CC | 여주썬밸리 C.C | 여주썬밸리 컨트리클럽 네이버 | 여주썬밸리 컨트리클럽 그린피 | 여주썬밸리 컨트리클럽 네이버 예약 | 여주썬밸리 컨트리클럽 여주시,여주썬밸리 컨트리클럽,naver_scrape,여주썬밸리CC,경기 여주시 강천면 강문로 872,031-887-5300,https://www.sunvalley.co.kr/yeoju/golf/intro,,,,unknown,8.2,8.2/10,93,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 3; homepage ambiguous; naver reservation price not found; difficulty: 8.2/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%97%AC%EC%A3%BC%EC%8D%AC%EB%B0%B8%EB%A6%AC%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:34:07.730Z
gc-d4f47a219511,영랑호컨트리클럽,속초시 영랑호반길 170,영랑호컨트리클럽,original,영랑호컨트리클럽 | 영랑호CC | 영랑호C.C | 영랑호컨트리클럽 네이버 | 영랑호컨트리클럽 그린피 | 영랑호컨트리클럽 네이버 예약 | 영랑호컨트리클럽 속초시,영랑호컨트리클럽,naver_scrape,영랑호CC,강원 속초시 영랑호반길 140,033-633-0003,https://www.yrhresort.com,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%98%81%EB%9E%91%ED%98%B8%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:26:40.721Z
gc-3ae54b5361c3,오너스골프클럽,춘천시 남산면 동촌로 667,오너스골프클럽,original,오너스골프클럽 | 오너스GC | 오너스G.C | 오너스 | 오너스골프클럽 네이버 | 오너스골프클럽 그린피 | 오너스골프클럽 네이버 예약 | 오너스골프클럽 춘천시,오너스골프클럽,naver_scrape,오너스클럽소개,강원 춘천시 남산면 동촌로 667,033-260-1900,http://www.ownersgc.co.kr/,"네이버 예약: 150,000원; 160,000원; 210,000원; 220,000원; 250,000원",150000,250000,reservation_price,8.7,8.7/10,94,"네이버 예약: 150,000원; 160,000원; 210,000원; 220,000원; 250,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 5; difficulty: 8.7/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%EB%84%88%EC%8A%A4%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,2026-06-19T07:24:26.057Z
gc-aca146079a3b,오로라 골프 앤 리조트,원주시 신림면 구학산로 1520,오로라 골프 앤 리조트,original,오로라 골프 앤 리조트 | 오로라 골프 앤 리조트 네이버 | 오로라 골프 앤 리조트 그린피 | 오로라 골프 앤 리조트 네이버 예약 | 오로라 골프 앤 리조트 원주시,오로라 골프 앤 리조트,naver_scrape,오로라골프앤리조트,강원 원주시 신림면 구학산로 1520,033-810-8800,https://www.auroragolfnresort.co.kr,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%EB%A1%9C%EB%9D%BC%20%EA%B3%A8%ED%94%84%20%EC%95%A4%20%EB%A6%AC%EC%A1%B0%ED%8A%B8,2026-06-19T07:26:04.232Z
gc-9a7cb8103191,오크밸리회원제골프장,원주시 지정면 오크밸리1길 66,오크밸리회원제,no_golf_course,오크밸리회원제골프장 | 오크밸리회원제 | 오크밸리회원제골프장 네이버 | 오크밸리회원제골프장 그린피 | 오크밸리회원제골프장 네이버 예약 | 오크밸리회원제골프장 원주시,오크밸리회원제,naver_scrape,오크밸리회원제,#오크밸리CC⛳️#강원도 원주시 #36홀 #회원제골프장#HDC리조트#현대산업개발,,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, 추가 필드 수동 확인 필요; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%ED%81%AC%EB%B0%B8%EB%A6%AC%ED%9A%8C%EC%9B%90%EC%A0%9C,2026-06-19T07:25:00.512Z
gc-535182f1f0fa,올데이 옥스필드,횡성군 서원면 경강로 유현6길 28,올데이 옥스필드,original,올데이 옥스필드 | 올데이 옥스필드 네이버 | 올데이 옥스필드 그린피 | 올데이 옥스필드 네이버 예약 | 올데이 옥스필드 횡성군,올데이 옥스필드,naver_scrape,옥스필드CC,강원 횡성군 서원면 경강로유현6길 28,033-340-7700,http://oxfield.co.kr/,"네이버 예약: 89,000원; 109,000원; 169,000원",89000,169000,reservation_price,8.2,8.2/10,93,"네이버 예약: 89,000원; 109,000원; 169,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 3; difficulty: 8.2/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%98%AC%EB%8D%B0%EC%9D%B4%20%EC%98%A5%EC%8A%A4%ED%95%84%EB%93%9C,2026-06-19T07:28:34.290Z
